env,lr,use_entropy,episode,return
CartPole-v0,0.0008,True,27,42.46452500230711
CartPole-v0,0.0008,True,28,31.744540498961264
CartPole-v0,0.0008,True,29,33.10282414303193
CartPole-v0,0.0008,True,30,33.10282414303193
CartPole-v0,0.0008,True,31,51.01097269957946
CartPole-v0,0.0008,True,32,43.6094809547612
CartPole-v0,0.0008,True,33,46.37317747928145
CartPole-v0,0.0008,True,34,33.771795901601614
CartPole-v0,0.0008,True,35,43.6094809547612
CartPole-v0,0.0008,True,36,34.434077942585596
CartPole-v0,0.0008,True,37,47.44035124744375
CartPole-v0,0.0008,True,38,38.88827604671346
CartPole-v0,0.0008,True,39,55.24767862361889
CartPole-v0,0.0008,True,40,46.37317747928145
CartPole-v0,0.0008,True,41,80.56714011172039
CartPole-v0,0.0008,True,42,44.731652283761456
CartPole-v0,0.0008,True,43,42.46452500230711
CartPole-v0,0.0008,True,44,39.499393286246324
CartPole-v0,0.0008,True,45,43.039879752284044
CartPole-v0,0.0008,True,46,42.46452500230711
CartPole-v0,0.0008,True,47,51.985854342857834
CartPole-v0,0.0008,True,48,53.41192248302061
CartPole-v0,0.0008,True,49,49.51141112129299
CartPole-v0,0.0008,True,50,49.001425375043425
CartPole-v0,0.0008,True,1,22.995685419484463
CartPole-v0,0.0008,True,2,19.836941046095397
CartPole-v0,0.0008,True,3,13.12541872310217
CartPole-v0,0.0008,True,4,9.561792499119552
CartPole-v0,0.0008,True,5,11.361512828387072
CartPole-v0,0.0008,True,6,21.432185919278098
CartPole-v0,0.0008,True,7,12.247897700103202
CartPole-v0,0.0008,True,8,12.247897700103202
CartPole-v0,0.0008,True,9,13.994164535871148
CartPole-v0,0.0008,True,10,15.705680661607312
CartPole-v0,0.0008,True,11,16.548623854991238
CartPole-v0,0.0008,True,12,17.383137616441324
CartPole-v0,0.0008,True,13,13.12541872310217
CartPole-v0,0.0008,True,14,23.765728565289617
CartPole-v0,0.0008,True,15,8.64827525163591
CartPole-v0,0.0008,True,16,12.247897700103202
CartPole-v0,0.0008,True,17,10.466174574128356
CartPole-v0,0.0008,True,18,10.466174574128356
CartPole-v0,0.0008,True,19,12.247897700103202
CartPole-v0,0.0008,True,20,11.361512828387072
CartPole-v0,0.0008,True,21,10.466174574128356
CartPole-v0,0.0008,True,22,11.361512828387072
CartPole-v0,0.0008,True,23,7.72553055720799
CartPole-v0,0.0008,True,24,15.705680661607312
CartPole-v0,0.0008,True,25,11.361512828387072
CartPole-v0,0.0008,True,26,7.72553055720799
CartPole-v0,0.0008,True,27,25.28279056684035
CartPole-v0,0.0008,True,28,8.64827525163591
CartPole-v0,0.0008,True,29,9.561792499119552
CartPole-v0,0.0008,True,30,9.561792499119552
CartPole-v0,0.0008,True,31,13.12541872310217
CartPole-v0,0.0008,True,32,20.63857163563444
CartPole-v0,0.0008,True,33,12.247897700103202
CartPole-v0,0.0008,True,34,12.247897700103202
CartPole-v0,0.0008,True,35,8.64827525163591
CartPole-v0,0.0008,True,36,9.561792499119552
CartPole-v0,0.0008,True,37,9.561792499119552
CartPole-v0,0.0008,True,38,13.994164535871148
CartPole-v0,0.0008,True,39,11.361512828387072
CartPole-v0,0.0008,True,40,13.12541872310217
CartPole-v0,0.0008,True,41,10.466174574128356
CartPole-v0,0.0008,True,42,15.705680661607312
CartPole-v0,0.0008,True,43,11.361512828387072
CartPole-v0,0.0008,True,44,9.561792499119552
CartPole-v0,0.0008,True,45,13.12541872310217
CartPole-v0,0.0008,True,46,9.561792499119552
CartPole-v0,0.0008,True,47,15.705680661607312
CartPole-v0,0.0008,True,48,10.466174574128356
CartPole-v0,0.0008,True,49,14.854222890512437
CartPole-v0,0.0008,True,50,12.247897700103202
CartPole-v0,0.0008,False,1,27.501966404214624
CartPole-v0,0.0008,False,2,16.548623854991238
CartPole-v0,0.0008,False,3,11.361512828387072
CartPole-v0,0.0008,False,4,20.63857163563444
CartPole-v0,0.0008,False,5,14.854222890512437
CartPole-v0,0.0008,False,6,15.705680661607312
CartPole-v0,0.0008,False,7,13.12541872310217
CartPole-v0,0.0008,False,8,13.994164535871148
CartPole-v0,0.0008,False,9,9.561792499119552
CartPole-v0,0.0008,False,10,8.64827525163591
CartPole-v0,0.0008,False,11,14.854222890512437
CartPole-v0,0.0008,False,12,10.466174574128356
CartPole-v0,0.0008,False,13,11.361512828387072
CartPole-v0,0.0008,False,14,12.247897700103202
CartPole-v0,0.0008,False,15,31.055091413092185
CartPole-v0,0.0008,False,16,13.994164535871148
CartPole-v0,0.0008,False,17,13.12541872310217
CartPole-v0,0.0008,False,18,11.361512828387072
CartPole-v0,0.0008,False,19,19.02721317787414
CartPole-v0,0.0008,False,20,13.994164535871148
CartPole-v0,0.0008,False,21,8.64827525163591
CartPole-v0,0.0008,False,22,17.383137616441324
CartPole-v0,0.0008,False,23,19.02721317787414
CartPole-v0,0.0008,False,24,14.854222890512437
CartPole-v0,0.0008,False,25,19.836941046095397
CartPole-v0,0.0008,False,26,10.466174574128356
CartPole-v0,0.0008,False,27,16.548623854991238
CartPole-v0,0.0008,False,28,12.247897700103202
CartPole-v0,0.0008,False,29,12.247897700103202
CartPole-v0,0.0008,False,30,11.361512828387072
CartPole-v0,0.0008,False,31,17.383137616441324
CartPole-v0,0.0008,False,32,11.361512828387072
CartPole-v0,0.0008,False,33,14.854222890512437
CartPole-v0,0.0008,False,34,9.561792499119552
CartPole-v0,0.0008,False,35,9.561792499119552
CartPole-v0,0.0008,False,36,11.361512828387072
CartPole-v0,0.0008,False,37,16.548623854991238
CartPole-v0,0.0008,False,38,19.836941046095397
CartPole-v0,0.0008,False,39,12.247897700103202
CartPole-v0,0.0008,False,40,20.63857163563444
CartPole-v0,0.0008,False,41,8.64827525163591
CartPole-v0,0.0008,False,42,17.383137616441324
CartPole-v0,0.0008,False,43,27.501966404214624
CartPole-v0,0.0008,False,44,11.361512828387072
CartPole-v0,0.0008,False,45,17.383137616441324
CartPole-v0,0.0008,False,46,21.432185919278098
CartPole-v0,0.0008,False,47,12.247897700103202
CartPole-v0,0.0008,False,48,15.705680661607312
CartPole-v0,0.0008,False,49,15.705680661607312
CartPole-v0,0.0008,False,50,10.466174574128356
CartPole-v0,0.0008,False,1,30.35867819504261
CartPole-v0,0.0008,False,2,33.10282414303193
CartPole-v0,0.0008,False,3,19.02721317787414
CartPole-v0,0.0008,False,4,31.744540498961264
CartPole-v0,0.0008,False,5,32.42709509397165
CartPole-v0,0.0008,False,6,24.52807127963672
CartPole-v0,0.0008,False,7,24.52807127963672
CartPole-v0,0.0008,False,8,13.994164535871148
CartPole-v0,0.0008,False,9,24.52807127963672
CartPole-v0,0.0008,False,10,52.46599579942926
CartPole-v0,0.0008,False,11,30.35867819504261
CartPole-v0,0.0008,False,12,17.383137616441324
CartPole-v0,0.0008,False,13,20.63857163563444
CartPole-v0,0.0008,False,14,12.247897700103202
CartPole-v0,0.0008,False,15,19.02721317787414
CartPole-v0,0.0008,False,16,48.48628825761962
CartPole-v0,0.0008,False,17,33.10282414303193
CartPole-v0,0.0008,False,18,12.247897700103202
CartPole-v0,0.0008,False,19,13.994164535871148
CartPole-v0,0.0008,False,20,25.28279056684035
CartPole-v0,0.0008,False,21,37.64746051087997
CartPole-v0,0.0008,False,22,45.28433576092384
CartPole-v0,0.0008,False,23,19.836941046095397
CartPole-v0,0.0008,False,24,46.90944570448864
CartPole-v0,0.0008,False,25,41.29632180625152
CartPole-v0,0.0008,False,26,19.02721317787414
CartPole-v0,0.0008,False,27,21.432185919278098
CartPole-v0,0.0008,False,28,19.836941046095397
CartPole-v0,0.0008,False,29,16.548623854991238
CartPole-v0,0.0008,False,30,43.6094809547612
CartPole-v0,0.0008,False,31,25.28279056684035
CartPole-v0,0.0008,False,32,12.247897700103202
CartPole-v0,0.0008,False,33,21.432185919278098
CartPole-v0,0.0008,False,34,51.01097269957946
CartPole-v0,0.0008,False,35,31.055091413092185
CartPole-v0,0.0008,False,36,28.94467727277075
CartPole-v0,0.0008,False,37,14.854222890512437
CartPole-v0,0.0008,False,38,28.94467727277075
CartPole-v0,0.0008,False,39,37.64746051087997
CartPole-v0,0.0008,False,40,14.854222890512437
CartPole-v0,0.0008,False,41,41.883358588189004
CartPole-v0,0.0008,False,42,26.029962661171947
CartPole-v0,0.0008,False,43,31.744540498961264
CartPole-v0,0.0008,False,44,27.501966404214624
CartPole-v0,0.0008,False,45,50.01629701008006
CartPole-v0,0.0008,False,46,18.20930624027691
CartPole-v0,0.0008,False,47,17.383137616441324
CartPole-v0,0.0008,False,48,36.38145139361286
CartPole-v0,0.0008,False,49,37.017636879676736
CartPole-v0,0.0008,False,50,16.548623854991238
CartPole-v0,0.0008,False,1,8.64827525163591
CartPole-v0,0.0008,False,2,10.466174574128356
CartPole-v0,0.0008,False,3,12.247897700103202
CartPole-v0,0.0008,False,4,15.705680661607312
CartPole-v0,0.0008,False,5,14.854222890512437
CartPole-v0,0.0008,False,6,10.466174574128356
CartPole-v0,0.0008,False,7,9.561792499119552
CartPole-v0,0.0008,False,8,13.994164535871148
CartPole-v0,0.0008,False,9,9.561792499119552
CartPole-v0,0.0008,False,10,18.20930624027691
CartPole-v0,0.0008,False,11,12.247897700103202
CartPole-v0,0.0008,False,12,9.561792499119552
CartPole-v0,0.0008,False,13,18.20930624027691
CartPole-v0,0.0008,False,14,8.64827525163591
CartPole-v0,0.0008,False,15,13.994164535871148
CartPole-v0,0.0008,False,16,10.466174574128356
CartPole-v0,0.0008,False,17,13.12541872310217
CartPole-v0,0.0008,False,18,11.361512828387072
CartPole-v0,0.0008,False,19,18.20930624027691
CartPole-v0,0.0008,False,20,19.02721317787414
CartPole-v0,0.0008,False,21,9.561792499119552
CartPole-v0,0.0008,False,22,11.361512828387072
CartPole-v0,0.0008,False,23,14.854222890512437
CartPole-v0,0.0008,False,24,9.561792499119552
CartPole-v0,0.0008,False,25,13.994164535871148
CartPole-v0,0.0008,False,26,26.029962661171947
CartPole-v0,0.0008,False,27,19.02721317787414
CartPole-v0,0.0008,False,28,9.561792499119552
CartPole-v0,0.0008,False,29,12.247897700103202
CartPole-v0,0.0008,False,30,17.383137616441324
CartPole-v0,0.0008,False,31,10.466174574128356
CartPole-v0,0.0008,False,32,8.64827525163591
CartPole-v0,0.0008,False,33,10.466174574128356
CartPole-v0,0.0008,False,34,8.64827525163591
CartPole-v0,0.0008,False,35,9.561792499119552
CartPole-v0,0.0008,False,36,13.994164535871148
CartPole-v0,0.0008,False,37,13.994164535871148
CartPole-v0,0.0008,False,38,9.561792499119552
CartPole-v0,0.0008,False,39,9.561792499119552
CartPole-v0,0.0008,False,40,10.466174574128356
CartPole-v0,0.0008,False,41,11.361512828387072
CartPole-v0,0.0008,False,42,34.434077942585596
CartPole-v0,0.0008,False,43,9.561792499119552
CartPole-v0,0.0008,False,44,12.247897700103202
CartPole-v0,0.0008,False,45,11.361512828387072
CartPole-v0,0.0008,False,46,10.466174574128356
CartPole-v0,0.0008,False,47,16.548623854991238
CartPole-v0,0.0008,False,48,11.361512828387072
CartPole-v0,0.0008,False,49,15.705680661607312
CartPole-v0,0.0008,False,50,16.548623854991238
CartPole-v0,0.0008,False,1,8.64827525163591
CartPole-v0,0.0008,False,2,12.247897700103202
CartPole-v0,0.0008,False,3,12.247897700103202
CartPole-v0,0.0008,False,4,15.705680661607312
CartPole-v0,0.0008,False,5,15.705680661607312
CartPole-v0,0.0008,False,6,8.64827525163591
CartPole-v0,0.0008,False,7,17.383137616441324
CartPole-v0,0.0008,False,8,10.466174574128356
CartPole-v0,0.0008,False,9,10.466174574128356
CartPole-v0,0.0008,False,10,9.561792499119552
CartPole-v0,0.0008,False,11,8.64827525163591
CartPole-v0,0.0008,False,12,12.247897700103202
CartPole-v0,0.0008,False,13,22.995685419484463
CartPole-v0,0.0008,False,14,10.466174574128356
CartPole-v0,0.0008,False,15,41.29632180625152
CartPole-v0,0.0008,False,16,12.247897700103202
CartPole-v0,0.0008,False,17,15.705680661607312
CartPole-v0,0.0008,False,18,14.854222890512437
CartPole-v0,0.0008,False,19,9.561792499119552
CartPole-v0,0.0008,False,20,9.561792499119552
CartPole-v0,0.0008,False,21,10.466174574128356
CartPole-v0,0.0008,False,22,17.383137616441324
CartPole-v0,0.0008,False,23,20.63857163563444
CartPole-v0,0.0008,False,24,12.247897700103202
CartPole-v0,0.0008,False,25,14.854222890512437
CartPole-v0,0.0008,False,26,9.561792499119552
CartPole-v0,0.0008,False,27,12.247897700103202
CartPole-v0,0.0008,False,28,8.64827525163591
CartPole-v0,0.0008,False,29,21.432185919278098
CartPole-v0,0.0008,False,30,19.02721317787414
CartPole-v0,0.0008,False,31,18.20930624027691
CartPole-v0,0.0008,False,32,27.501966404214624
CartPole-v0,0.0008,False,33,20.63857163563444
CartPole-v0,0.0008,False,34,9.561792499119552
CartPole-v0,0.0008,False,35,16.548623854991238
CartPole-v0,0.0008,False,36,10.466174574128356
CartPole-v0,0.0008,False,37,9.561792499119552
CartPole-v0,0.0008,False,38,12.247897700103202
CartPole-v0,0.0008,False,39,8.64827525163591
CartPole-v0,0.0008,False,40,11.361512828387072
CartPole-v0,0.0008,False,41,11.361512828387072
CartPole-v0,0.0008,False,42,16.548623854991238
CartPole-v0,0.0008,False,43,22.995685419484463
CartPole-v0,0.0008,False,44,8.64827525163591
CartPole-v0,0.0008,False,45,10.466174574128356
CartPole-v0,0.0008,False,46,22.217864060085315
CartPole-v0,0.0008,False,47,22.995685419484463
CartPole-v0,0.0008,False,48,21.432185919278098
CartPole-v0,0.0008,False,49,19.02721317787414
CartPole-v0,0.0008,False,50,40.10439935338386
CartPole-v0,0.0008,False,1,20.63857163563444
CartPole-v0,0.0008,False,2,41.29632180625152
CartPole-v0,0.0008,False,3,19.02721317787414
CartPole-v0,0.0008,False,4,28.94467727277075
CartPole-v0,0.0008,False,5,56.57686732081878
CartPole-v0,0.0008,False,6,17.383137616441324
CartPole-v0,0.0008,False,7,31.055091413092185
CartPole-v0,0.0008,False,8,51.985854342857834
CartPole-v0,0.0008,False,9,38.88827604671346
CartPole-v0,0.0008,False,10,31.744540498961264
CartPole-v0,0.0008,False,11,49.001425375043425
CartPole-v0,0.0008,False,12,31.055091413092185
CartPole-v0,0.0008,False,13,17.383137616441324
CartPole-v0,0.0008,False,14,15.705680661607312
CartPole-v0,0.0008,False,15,62.65357195457302
CartPole-v0,0.0008,False,16,21.432185919278098
CartPole-v0,0.0008,False,17,18.20930624027691
CartPole-v0,0.0008,False,18,31.744540498961264
CartPole-v0,0.0008,False,19,26.769663034560228
CartPole-v0,0.0008,False,20,15.705680661607312
CartPole-v0,0.0008,False,21,54.3390252256085
CartPole-v0,0.0008,False,22,55.6952018373827
CartPole-v0,0.0008,False,23,24.52807127963672
CartPole-v0,0.0008,False,24,61.895288189544964
CartPole-v0,0.0008,False,25,13.994164535871148
CartPole-v0,0.0008,False,26,56.13824981900887
CartPole-v0,0.0008,False,27,31.055091413092185
CartPole-v0,0.0008,False,28,51.01097269957946
CartPole-v0,0.0008,False,29,19.836941046095397
CartPole-v0,0.0008,False,30,23.765728565289617
CartPole-v0,0.0008,False,31,68.51908268190473
CartPole-v0,0.0008,False,32,26.029962661171947
CartPole-v0,0.0008,False,33,49.001425375043425
CartPole-v0,0.0008,False,34,40.10439935338386
CartPole-v0,0.0008,False,35,33.10282414303193
CartPole-v0,0.0008,False,36,43.039879752284044
CartPole-v0,0.0008,False,37,56.13824981900887
CartPole-v0,0.0008,False,38,37.017636879676736
CartPole-v0,0.0008,False,39,24.52807127963672
CartPole-v0,0.0008,False,40,18.20930624027691
CartPole-v0,0.0008,False,41,28.226946740172476
CartPole-v0,0.0008,False,42,32.42709509397165
CartPole-v0,0.0008,False,43,26.769663034560228
CartPole-v0,0.0008,False,44,21.432185919278098
CartPole-v0,0.0008,False,45,50.01629701008006
CartPole-v0,0.0008,False,46,36.38145139361286
CartPole-v0,0.0008,False,47,25.28279056684035
CartPole-v0,0.0008,False,48,35.73883979152814
CartPole-v0,0.0008,False,49,20.63857163563444
CartPole-v0,0.0008,False,50,39.499393286246324
CartPole-v0,0.0016,True,1,23.765728565289617
CartPole-v0,0.0016,True,2,13.12541872310217
CartPole-v0,0.0016,True,3,12.247897700103202
CartPole-v0,0.0016,True,4,17.383137616441324
CartPole-v0,0.0016,True,5,13.12541872310217
CartPole-v0,0.0016,True,6,29.655230500043043
CartPole-v0,0.0016,True,7,12.247897700103202
CartPole-v0,0.0016,True,8,12.247897700103202
CartPole-v0,0.0016,True,9,13.12541872310217
CartPole-v0,0.0016,True,10,13.12541872310217
CartPole-v0,0.0016,True,11,11.361512828387072
CartPole-v0,0.0016,True,12,24.52807127963672
CartPole-v0,0.0016,True,13,28.226946740172476
CartPole-v0,0.0016,True,14,12.247897700103202
CartPole-v0,0.0016,True,15,15.705680661607312
CartPole-v0,0.0016,True,16,17.383137616441324
CartPole-v0,0.0016,True,17,22.217864060085315
CartPole-v0,0.0016,True,18,13.12541872310217
CartPole-v0,0.0016,True,19,13.12541872310217
CartPole-v0,0.0016,True,20,19.02721317787414
CartPole-v0,0.0016,True,21,19.836941046095397
CartPole-v0,0.0016,True,22,17.383137616441324
CartPole-v0,0.0016,True,23,28.94467727277075
CartPole-v0,0.0016,True,24,22.217864060085315
CartPole-v0,0.0016,True,25,13.994164535871148
CartPole-v0,0.0016,True,26,19.02721317787414
CartPole-v0,0.0016,True,27,36.38145139361286
CartPole-v0,0.0016,True,28,34.434077942585596
CartPole-v0,0.0016,True,29,46.37317747928145
CartPole-v0,0.0016,True,30,50.516134039979256
CartPole-v0,0.0016,True,31,29.655230500043043
CartPole-v0,0.0016,True,32,28.94467727277075
CartPole-v0,0.0016,True,33,51.01097269957946
CartPole-v0,0.0016,True,34,38.27098590577117
CartPole-v0,0.0016,True,35,51.985854342857834
CartPole-v0,0.0016,True,36,28.94467727277075
CartPole-v0,0.0016,True,37,29.655230500043043
CartPole-v0,0.0016,True,38,18.20930624027691
CartPole-v0,0.0016,True,39,39.499393286246324
CartPole-v0,0.0016,True,40,37.64746051087997
CartPole-v0,0.0016,True,41,58.2879120066779
CartPole-v0,0.0016,True,42,48.48628825761962
CartPole-v0,0.0016,True,43,37.64746051087997
CartPole-v0,0.0016,True,44,30.35867819504261
CartPole-v0,0.0016,True,45,33.10282414303193
CartPole-v0,0.0016,True,46,31.055091413092185
CartPole-v0,0.0016,True,47,22.217864060085315
CartPole-v0,0.0016,True,48,20.63857163563444
CartPole-v0,0.0016,True,49,19.836941046095397
CartPole-v0,0.0016,True,50,20.63857163563444
CartPole-v0,0.0016,True,1,9.561792499119552
CartPole-v0,0.0016,True,2,16.548623854991238
CartPole-v0,0.0016,True,3,11.361512828387072
CartPole-v0,0.0016,True,4,11.361512828387072
CartPole-v0,0.0016,True,5,12.247897700103202
CartPole-v0,0.0016,True,6,11.361512828387072
CartPole-v0,0.0016,True,7,10.466174574128356
CartPole-v0,0.0016,True,8,12.247897700103202
CartPole-v0,0.0016,True,9,10.466174574128356
CartPole-v0,0.0016,True,10,7.72553055720799
CartPole-v0,0.0016,True,11,10.466174574128356
CartPole-v0,0.0016,True,12,8.64827525163591
CartPole-v0,0.0016,True,13,13.994164535871148
CartPole-v0,0.0016,True,14,7.72553055720799
CartPole-v0,0.0016,True,15,9.561792499119552
CartPole-v0,0.0016,True,16,13.12541872310217
CartPole-v0,0.0016,True,17,11.361512828387072
CartPole-v0,0.0016,True,18,9.561792499119552
CartPole-v0,0.0016,True,19,15.705680661607312
CartPole-v0,0.0016,True,20,7.72553055720799
CartPole-v0,0.0016,True,21,7.72553055720799
CartPole-v0,0.0016,True,22,9.561792499119552
CartPole-v0,0.0016,True,23,11.361512828387072
CartPole-v0,0.0016,True,24,10.466174574128356
CartPole-v0,0.0016,True,25,8.64827525163591
CartPole-v0,0.0016,True,26,9.561792499119552
CartPole-v0,0.0016,True,27,13.994164535871148
CartPole-v0,0.0016,True,28,12.247897700103202
CartPole-v0,0.0016,True,29,9.561792499119552
CartPole-v0,0.0016,True,30,10.466174574128356
CartPole-v0,0.0016,True,31,10.466174574128356
CartPole-v0,0.0016,True,32,9.561792499119552
CartPole-v0,0.0016,True,33,9.561792499119552
CartPole-v0,0.0016,True,34,8.64827525163591
CartPole-v0,0.0016,True,35,9.561792499119552
CartPole-v0,0.0016,True,36,9.561792499119552
CartPole-v0,0.0016,True,37,7.72553055720799
CartPole-v0,0.0016,True,38,10.466174574128356
CartPole-v0,0.0016,True,39,10.466174574128356
CartPole-v0,0.0016,True,40,8.64827525163591
CartPole-v0,0.0016,True,41,9.561792499119552
CartPole-v0,0.0016,True,42,7.72553055720799
CartPole-v0,0.0016,True,43,11.361512828387072
CartPole-v0,0.0016,True,44,9.561792499119552
CartPole-v0,0.0016,True,45,12.247897700103202
CartPole-v0,0.0016,True,46,9.561792499119552
CartPole-v0,0.0016,True,47,9.561792499119552
CartPole-v0,0.0016,True,48,8.64827525163591
CartPole-v0,0.0016,True,49,8.64827525163591
CartPole-v0,0.0016,True,50,10.466174574128356
CartPole-v0,0.0016,True,1,16.548623854991238
CartPole-v0,0.0016,True,2,18.20930624027691
CartPole-v0,0.0016,True,3,44.731652283761456
CartPole-v0,0.0016,True,4,13.12541872310217
CartPole-v0,0.0016,True,5,21.432185919278098
CartPole-v0,0.0016,True,6,35.08973716315974
CartPole-v0,0.0016,True,7,28.226946740172476
CartPole-v0,0.0016,True,8,32.42709509397165
CartPole-v0,0.0016,True,9,18.20930624027691
CartPole-v0,0.0016,True,10,19.02721317787414
CartPole-v0,0.0016,True,11,32.42709509397165
CartPole-v0,0.0016,True,12,49.51141112129299
CartPole-v0,0.0016,True,13,51.50086297258367
CartPole-v0,0.0016,True,14,48.48628825761962
CartPole-v0,0.0016,True,15,80.95385402349714
CartPole-v0,0.0016,True,16,40.70335535985002
CartPole-v0,0.0016,True,17,64.12517023181074
CartPole-v0,0.0016,True,18,35.08973716315974
CartPole-v0,0.0016,True,19,47.44035124744375
CartPole-v0,0.0016,True,20,55.24767862361889
CartPole-v0,0.0016,True,21,51.01097269957946
CartPole-v0,0.0016,True,22,54.3390252256085
CartPole-v0,0.0016,True,23,28.94467727277075
CartPole-v0,0.0016,True,24,51.50086297258367
CartPole-v0,0.0016,True,25,43.039879752284044
CartPole-v0,0.0016,True,26,46.37317747928145
CartPole-v0,0.0016,True,27,41.29632180625152
CartPole-v0,0.0016,True,28,51.01097269957946
CartPole-v0,0.0016,True,29,48.48628825761962
CartPole-v0,0.0016,True,30,54.3390252256085
CartPole-v0,0.0016,True,31,45.28433576092384
CartPole-v0,0.0016,True,32,75.7583353955419
CartPole-v0,0.0016,True,33,72.09579114149405
CartPole-v0,0.0016,True,34,86.6020325142037
CartPole-v0,0.0016,True,35,59.52680273216756
CartPole-v0,0.0016,True,36,51.01097269957946
CartPole-v0,0.0016,True,37,34.434077942585596
CartPole-v0,0.0016,True,38,50.516134039979256
CartPole-v0,0.0016,True,39,28.94467727277075
CartPole-v0,0.0016,True,40,29.655230500043043
CartPole-v0,0.0016,True,41,33.771795901601614
CartPole-v0,0.0016,True,42,34.434077942585596
CartPole-v0,0.0016,True,43,33.10282414303193
CartPole-v0,0.0016,True,44,36.38145139361286
CartPole-v0,0.0016,True,45,53.41192248302061
CartPole-v0,0.0016,True,46,41.29632180625152
CartPole-v0,0.0016,True,47,47.96594773496931
CartPole-v0,0.0016,True,48,38.88827604671346
CartPole-v0,0.0016,True,49,46.37317747928145
CartPole-v0,0.0016,True,50,45.8314924033146
CartPole-v0,0.0016,True,1,36.38145139361286
CartPole-v0,0.0016,True,2,24.52807127963672
CartPole-v0,0.0016,True,3,25.28279056684035
CartPole-v0,0.0016,True,4,31.744540498961264
CartPole-v0,0.0016,True,5,40.10439935338386
CartPole-v0,0.0016,True,6,62.27633530764951
CartPole-v0,0.0016,True,7,73.19532830831253
CartPole-v0,0.0016,True,8,75.01629435415467
CartPole-v0,0.0016,True,9,56.57686732081878
CartPole-v0,0.0016,True,10,35.73883979152814
CartPole-v0,0.0016,True,11,49.51141112129299
CartPole-v0,0.0016,True,12,46.37317747928145
CartPole-v0,0.0016,True,13,43.6094809547612
CartPole-v0,0.0016,True,14,43.039879752284044
CartPole-v0,0.0016,True,15,48.48628825761962
CartPole-v0,0.0016,True,16,28.94467727277075
CartPole-v0,0.0016,True,17,48.48628825761962
CartPole-v0,0.0016,True,18,41.883358588189004
CartPole-v0,0.0016,True,19,46.37317747928145
CartPole-v0,0.0016,True,20,76.00075204158648
CartPole-v0,0.0016,True,21,37.017636879676736
CartPole-v0,0.0016,True,22,81.14431548326218
CartPole-v0,0.0016,True,23,33.771795901601614
CartPole-v0,0.0016,True,24,41.883358588189004
CartPole-v0,0.0016,True,25,46.90944570448864
CartPole-v0,0.0016,True,26,37.64746051087997
CartPole-v0,0.0016,True,27,47.96594773496931
CartPole-v0,0.0016,True,28,61.895288189544964
CartPole-v0,0.0016,True,29,51.50086297258367
CartPole-v0,0.0016,True,30,62.27633530764951
CartPole-v0,0.0016,True,31,61.51039211065148
CartPole-v0,0.0016,True,32,52.46599579942926
CartPole-v0,0.0016,True,33,51.985854342857834
CartPole-v0,0.0016,True,34,64.12517023181074
CartPole-v0,0.0016,True,35,50.01629701008006
CartPole-v0,0.0016,True,36,50.01629701008006
CartPole-v0,0.0016,True,37,49.51141112129299
CartPole-v0,0.0016,True,38,56.13824981900887
CartPole-v0,0.0016,True,39,59.93153470484589
CartPole-v0,0.0016,True,40,59.52680273216756
CartPole-v0,0.0016,True,41,65.19068855075574
CartPole-v0,0.0016,True,42,86.6020325142037
CartPole-v0,0.0016,True,43,64.48391852949264
CartPole-v0,0.0016,True,44,56.13824981900887
CartPole-v0,0.0016,True,45,46.37317747928145
CartPole-v0,0.0016,True,46,50.01629701008006
CartPole-v0,0.0016,True,47,44.731652283761456
CartPole-v0,0.0016,True,48,51.01097269957946
CartPole-v0,0.0016,True,49,58.2879120066779
CartPole-v0,0.0016,True,50,73.19532830831253
CartPole-v0,0.0016,True,1,11.361512828387072
CartPole-v0,0.0016,True,2,15.705680661607312
CartPole-v0,0.0016,True,3,9.561792499119552
CartPole-v0,0.0016,True,4,18.20930624027691
CartPole-v0,0.0016,True,5,13.12541872310217
CartPole-v0,0.0016,True,6,13.12541872310217
CartPole-v0,0.0016,True,7,14.854222890512437
CartPole-v0,0.0016,True,8,8.64827525163591
CartPole-v0,0.0016,True,9,9.561792499119552
CartPole-v0,0.0016,True,10,11.361512828387072
CartPole-v0,0.0016,True,11,15.705680661607312
CartPole-v0,0.0016,True,12,11.361512828387072
CartPole-v0,0.0016,True,13,8.64827525163591
CartPole-v0,0.0016,True,14,10.466174574128356
CartPole-v0,0.0016,True,15,8.64827525163591
CartPole-v0,0.0016,True,16,7.72553055720799
CartPole-v0,0.0016,True,17,9.561792499119552
CartPole-v0,0.0016,True,18,9.561792499119552
CartPole-v0,0.0016,True,19,8.64827525163591
CartPole-v0,0.0016,True,20,10.466174574128356
CartPole-v0,0.0016,True,21,12.247897700103202
CartPole-v0,0.0016,True,22,9.561792499119552
CartPole-v0,0.0016,True,23,9.561792499119552
CartPole-v0,0.0016,True,24,9.561792499119552
CartPole-v0,0.0016,True,25,8.64827525163591
CartPole-v0,0.0016,True,26,9.561792499119552
CartPole-v0,0.0016,True,27,9.561792499119552
CartPole-v0,0.0016,True,28,13.12541872310217
CartPole-v0,0.0016,True,29,13.994164535871148
CartPole-v0,0.0016,True,30,20.63857163563444
CartPole-v0,0.0016,True,31,13.12541872310217
CartPole-v0,0.0016,True,32,12.247897700103202
CartPole-v0,0.0016,True,33,8.64827525163591
CartPole-v0,0.0016,True,34,13.994164535871148
CartPole-v0,0.0016,True,35,12.247897700103202
